namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-jcblp,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-wfb5b,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-qp8v2,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-dk4cn,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-c9q8m,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-cf466,mobile,0,false,
gsm-1,osmo-stp-768687f494-m8rb5,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-2-1-1-1-j6zzq,ttcn3,0,false,
gsm-1,virtphy-858665df6d-2nddt,virtphy,0,false,
