namespace,pod,container,restarts,oom_killed,exit_code
gsm-2,msc-test-stub-589b74d577-wb4tw,msc-test-stub,3,false,137
gsm-2,osmo-bsc-594654bd47-jbd5h,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-k2smc,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-jjrnd,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-mr877,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-pjv4t,mobile,0,false,
gsm-2,osmo-stp-768687f494-trmvg,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-1-qq8mk,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-2-9w92v,ttcn3,0,false,
gsm-2,virtphy-5875655b57-8k5n2,virtphy,0,false,
