namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-wvcn8,msc-test-stub,8,false,137
gsm-1,osmo-bsc-594654bd47-d7bhr,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-86f5n,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-6xq49,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-tl877,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-8r5pv,mobile,0,false,
gsm-1,osmo-stp-768687f494-znz6c,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-3-1-hk6ch,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-2-cqc2f,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-3-tpw7n,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-4-ctb8z,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-5-mljv2,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-6-t8hvl,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-7-2fhrg,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-8-7rj4h,ttcn3,0,false,
gsm-1,virtphy-858665df6d-89q2b,virtphy,0,false,
