namespace,pod,container,restarts,oom_killed,exit_code
gsm-3,msc-test-stub-589b74d577-mnkwv,msc-test-stub,3,false,137
gsm-3,osmo-bsc-594654bd47-qjpvj,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-k7khb,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-76d9565554-67shl,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-p4trt,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-bz2mj,mobile,0,false,
gsm-3,osmo-stp-768687f494-5dtlj,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-2-3-1-g7bgk,ttcn3,0,false,
gsm-3,ttcn3-tc-26-2-3-2-l6fv9,ttcn3,0,false,
gsm-3,virtphy-5796494ccd-qtrzq,virtphy,0,false,
