namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-xlx77,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-xw6pl,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-2tgg2,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-tpx2t,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-l8rz2,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-zbqht,mobile,0,false,
gsm-1,osmo-stp-768687f494-87g5d,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-rdsg4,ttcn3,0,false,
gsm-1,virtphy-858665df6d-9fqjd,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-lp6hp,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-2vss2,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-2cxg9,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-xkhqj,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-snb9d,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-cm7zz,mobile,0,false,
gsm-1,osmo-stp-768687f494-thzkj,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-8-2-1-lj66x,ttcn3,0,false,
gsm-1,virtphy-858665df6d-jgjlg,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-gtbz9,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-ct679,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-57vvf,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-wmqwk,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-7rr2k,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-l2dp7,mobile,0,false,
gsm-1,osmo-stp-768687f494-fhd69,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-7-4-1-1-8knkm,ttcn3,0,false,
gsm-1,virtphy-858665df6d-nfv9r,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-lw54m,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-5tlvx,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-dq4h9,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-djz4d,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-87sc6,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-sdc76,mobile,0,false,
gsm-1,osmo-stp-768687f494-bnglz,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-8-1-3-3-1-1-gzghk,ttcn3,0,false,
gsm-1,virtphy-858665df6d-tb4m7,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-q75mw,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-hf2n2,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-9p74f,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-4g7mq,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-js7rt,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-vwhlf,mobile,0,false,
gsm-2,osmo-stp-768687f494-cbk8c,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-vpkgw,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-62ww7,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-hrt9q,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-62db5,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-hd8z2,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-7d7mf,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-kz57g,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-q5g2b,mobile,0,false,
gsm-2,osmo-stp-768687f494-xpm2z,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-7-2-1-1-9vtls,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-4z299,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-gnl9p,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-849fk,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-2f4nf,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-vssxj,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-jhz27,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-t6xp2,mobile,0,false,
gsm-2,osmo-stp-768687f494-v8pzh,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-8-1-2-1-1-1-87lfg,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-klstw,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-8xvkp,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-kxm6f,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-978xx,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-bp5wg,osmo-hlr,0,false,
