namespace,phase,unix_ts
gsm-1,t0,1780994086.201836423
gsm-1,t_apply,1780994088.750899952
gsm-1,t_ready,1780994125.121387393
gsm-1,t_attached,1780994125.990505573
gsm-1,t_test0,1780994125.993109364
gsm-1,t_testN,1780994247.129714478
gsm-1,t_teardown,1780994303.989911132
