namespace,pod,container,restarts,oom_killed,exit_code
gsm-4,msc-test-stub-589b74d577-g97w7,msc-test-stub,3,false,137
gsm-4,osmo-bsc-594654bd47-4bl4q,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-74pvj,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-76d9565554-hfmb4,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-g9bhn,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-z9sxf,mobile,0,false,
gsm-4,osmo-stp-768687f494-ccwpv,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-2-3-1-87mtf,ttcn3,0,false,
gsm-4,ttcn3-tc-26-2-3-2-9qwxs,ttcn3,0,false,
gsm-4,virtphy-6fd55fff79-j9jm6,virtphy,0,false,
