namespace,pod,container,restarts,oom_killed,exit_code
gsm-2,msc-test-stub-5b875d749d-xshx7,msc-test-stub,1,false,137
gsm-2,osmo-bsc-594654bd47-sdbgn,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-zn6dc,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-sn4w9,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-47vjx,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-zbjzp,mobile,0,false,
gsm-2,osmo-stp-768687f494-8zg7j,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-45pxd,ttcn3,0,false,
gsm-2,ttcn3-tc-26-7-2-1-2-s6lv2,ttcn3,0,false,
gsm-2,ttcn3-tc-26-8-1-2-1-1-3-gnsmd,ttcn3,0,false,
gsm-2,ttcn3-tc-34-2-2-4-nbx62,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-5tnzk,virtphy,0,false,
