namespace,pod,container,restarts,oom_killed,exit_code
gsm-2,msc-test-stub-589b74d577-6sl86,msc-test-stub,2,false,0
gsm-2,osmo-bsc-594654bd47-gwfk2,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-mpjcm,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-2fkc6,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-8dllk,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-lcb6g,mobile,0,false,
gsm-2,osmo-stp-768687f494-vl794,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-1-nkpwt,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-2-db76x,ttcn3,0,false,
gsm-2,virtphy-5875655b57-62hrh,virtphy,0,false,
