namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-pj26r,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-rlgtv,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-pl79p,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-nd9kc,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-tt8ck,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-6j5rn,mobile,0,false,
gsm-1,osmo-stp-768687f494-4fjxf,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-lcnn4,ttcn3,0,false,
gsm-1,virtphy-858665df6d-drrmp,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-rmh48,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-4lp8z,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-jz5dn,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-ksjlr,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-5jt25,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-ggnlh,mobile,0,false,
gsm-2,osmo-stp-768687f494-b84jg,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-q9klb,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-8lbzh,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-r86cv,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-b4q29,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-x6tmp,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-bpnvw,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-4w959,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-6jdk8,mobile,0,false,
gsm-3,osmo-stp-768687f494-8cfwz,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-6-8-2-1-w4pp9,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-djr4l,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-p6pbr,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-rww47,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-tzv7r,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-hc42f,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-k4r4d,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-hfr7d,mobile,0,false,
gsm-4,osmo-stp-768687f494-7n8vk,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-7-2-1-1-v9hg6,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-wzmx8,virtphy,0,false,
gsm-5,msc-test-stub-5b875d749d-865nl,msc-test-stub,0,false,
gsm-5,osmo-bsc-594654bd47-qbrzz,osmo-bsc,0,false,
gsm-5,osmo-bts-virtual-5f8b9b86fc-k4h96,osmo-bts-virtual,0,false,
gsm-5,osmo-hlr-546bdb8988-nvncq,osmo-hlr,0,false,
gsm-5,osmo-mgw-8c8fc67d6-sr8m4,osmo-mgw,0,false,
gsm-5,osmo-mobile-59d8d55bb5-76dcm,mobile,0,false,
gsm-5,osmo-stp-768687f494-966jr,osmo-stp,0,false,
gsm-5,ttcn3-tc-26-7-4-1-1-2qpz5,ttcn3,0,false,
gsm-5,virtphy-b55647b48-sckxr,virtphy,0,false,
gsm-6,msc-test-stub-5b875d749d-mqnml,msc-test-stub,0,false,
gsm-6,osmo-bsc-594654bd47-pxd5l,osmo-bsc,0,false,
gsm-6,osmo-bts-virtual-5f8b9b86fc-kqbww,osmo-bts-virtual,0,false,
gsm-6,osmo-hlr-546bdb8988-rdrvt,osmo-hlr,0,false,
gsm-6,osmo-mgw-8c8fc67d6-6dnpc,osmo-mgw,0,false,
gsm-6,osmo-mobile-7b8d4df666-s89jg,mobile,0,false,
gsm-6,osmo-stp-768687f494-dwf75,osmo-stp,0,false,
gsm-6,ttcn3-tc-26-8-1-2-1-1-1-slt2l,ttcn3,0,false,
gsm-6,virtphy-65fcd75d7-pq274,virtphy,0,false,
gsm-7,msc-test-stub-5b875d749d-fn6rn,msc-test-stub,0,false,
gsm-7,osmo-bsc-594654bd47-jdtg6,osmo-bsc,0,false,
gsm-7,osmo-bts-virtual-5f8b9b86fc-vlz9m,osmo-bts-virtual,0,false,
gsm-7,osmo-hlr-546bdb8988-rllg4,osmo-hlr,0,false,
gsm-7,osmo-mgw-8c8fc67d6-bvtpz,osmo-mgw,0,false,
gsm-7,osmo-mobile-6865667c79-shpg7,mobile,0,false,
gsm-7,osmo-stp-768687f494-zf6kw,osmo-stp,0,false,
gsm-7,ttcn3-tc-26-8-1-3-3-1-1-mzn52,ttcn3,0,false,
gsm-7,virtphy-6cd7658d46-ww4ng,virtphy,0,false,
gsm-8,msc-test-stub-5b875d749d-lrqdz,msc-test-stub,0,false,
gsm-8,osmo-bsc-594654bd47-vnw6x,osmo-bsc,0,false,
gsm-8,osmo-bts-virtual-5f8b9b86fc-rv9m8,osmo-bts-virtual,0,false,
gsm-8,osmo-hlr-546bdb8988-vxrlj,osmo-hlr,0,false,
