namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-nfhgr,msc-test-stub,3,false,137
gsm-1,osmo-bsc-594654bd47-wqd2j,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-fwcx2,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-29mnk,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-6xqdh,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-hjfnx,mobile,0,false,
gsm-1,osmo-stp-768687f494-qrlfk,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-3-1-675pf,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-2-xb46z,ttcn3,0,false,
gsm-1,virtphy-858665df6d-t8jg7,virtphy,0,false,
