namespace,pod,container,restarts,oom_killed,exit_code
gsm-3,msc-test-stub-589b74d577-6nmsv,msc-test-stub,3,false,137
gsm-3,osmo-bsc-594654bd47-ggcks,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-8cb72,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-76d9565554-75xdl,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-sz9zc,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-rmdc4,mobile,0,false,
gsm-3,osmo-stp-768687f494-m6l2h,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-2-3-1-4x8jv,ttcn3,0,false,
gsm-3,ttcn3-tc-26-2-3-2-lsdbj,ttcn3,0,false,
gsm-3,virtphy-5796494ccd-vcglh,virtphy,0,false,
