namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-mxc4c,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-j9ddb,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-hnswm,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-lj2v7,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-lntp2,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-t8zdt,mobile,0,false,
gsm-1,osmo-stp-768687f494-mrfjp,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-w7frj,ttcn3,0,false,
gsm-1,virtphy-858665df6d-4qb48,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-pvg5t,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-mdg8v,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-k8vp5,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-gj2wh,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-2qzmf,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-v6gw6,mobile,0,false,
gsm-2,osmo-stp-768687f494-zlj2t,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-49d8z,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-68sbq,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-dch4f,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-j7cdg,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-q5gcz,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-zprrl,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-g5mcj,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-zwtpl,mobile,0,false,
gsm-3,osmo-stp-768687f494-zl8bq,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-6-8-2-1-q2wzb,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-lddw4,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-wn67s,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-92wfn,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-jm2rt,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-lttfp,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-cglnc,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-bzcbh,mobile,0,false,
gsm-4,osmo-stp-768687f494-gllqf,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-7-2-1-1-dvns5,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-dvv48,virtphy,0,false,
gsm-5,msc-test-stub-5b875d749d-pqd5k,msc-test-stub,0,false,
gsm-5,osmo-bsc-594654bd47-2m2g8,osmo-bsc,0,false,
gsm-5,osmo-bts-virtual-5f8b9b86fc-n8hkw,osmo-bts-virtual,0,false,
gsm-5,osmo-hlr-546bdb8988-jcwdx,osmo-hlr,0,false,
gsm-5,osmo-mgw-8c8fc67d6-769kn,osmo-mgw,0,false,
gsm-5,osmo-mobile-59d8d55bb5-8xt7z,mobile,0,false,
gsm-5,osmo-stp-768687f494-427p2,osmo-stp,0,false,
gsm-5,ttcn3-tc-26-7-4-1-1-hbk58,ttcn3,0,false,
gsm-5,virtphy-b55647b48-td2d6,virtphy,0,false,
gsm-6,msc-test-stub-5b875d749d-jb5gk,msc-test-stub,0,false,
gsm-6,osmo-bsc-594654bd47-lrmjb,osmo-bsc,0,false,
gsm-6,osmo-bts-virtual-5f8b9b86fc-plmvr,osmo-bts-virtual,0,false,
gsm-6,osmo-hlr-546bdb8988-5cx6d,osmo-hlr,0,false,
gsm-6,osmo-mgw-8c8fc67d6-m4mtx,osmo-mgw,0,false,
gsm-6,osmo-mobile-7b8d4df666-7f58j,mobile,0,false,
gsm-6,osmo-stp-768687f494-9dz9f,osmo-stp,0,false,
gsm-6,ttcn3-tc-26-8-1-2-1-1-1-snlrl,ttcn3,0,false,
gsm-6,virtphy-65fcd75d7-4gjtw,virtphy,0,false,
gsm-7,msc-test-stub-5b875d749d-5smq9,msc-test-stub,0,false,
gsm-7,osmo-bsc-594654bd47-rzgwl,osmo-bsc,0,false,
gsm-7,osmo-bts-virtual-5f8b9b86fc-jjbhk,osmo-bts-virtual,0,false,
gsm-7,osmo-hlr-546bdb8988-mcx2f,osmo-hlr,0,false,
gsm-7,osmo-mgw-8c8fc67d6-cb444,osmo-mgw,0,false,
gsm-7,osmo-mobile-6865667c79-jbd7v,mobile,0,false,
gsm-7,osmo-stp-768687f494-dwdnv,osmo-stp,0,false,
gsm-7,ttcn3-tc-26-8-1-3-3-1-1-fjk9p,ttcn3,0,false,
gsm-7,virtphy-6cd7658d46-m2hsz,virtphy,0,false,
gsm-8,msc-test-stub-5b875d749d-jgkq5,msc-test-stub,0,false,
gsm-8,osmo-bsc-594654bd47-zrcdr,osmo-bsc,0,false,
gsm-8,osmo-bts-virtual-5f8b9b86fc-wfckd,osmo-bts-virtual,0,false,
gsm-8,osmo-hlr-546bdb8988-drn6p,osmo-hlr,0,false,
gsm-8,osmo-mgw-8c8fc67d6-9hcj2,osmo-mgw,0,false,
gsm-8,osmo-mobile-7f88cc47b4-2mvg5,mobile,0,false,
gsm-8,osmo-stp-768687f494-qtbb7,osmo-stp,0,false,
gsm-8,ttcn3-tc-34-2-2-1-4vpnr,ttcn3,0,false,
gsm-8,virtphy-86b4bdf559-5jgtq,virtphy,0,false,
