namespace,pod,container,restarts,oom_killed,exit_code
tc-26-6-2-1-1-9,msc-test-stub-5b875d749d-7wrdx,msc-test-stub,0,false,
tc-26-6-2-1-1-9,osmo-bsc-594654bd47-v98t6,osmo-bsc,0,false,
tc-26-6-2-1-1-9,osmo-bts-virtual-5f8b9b86fc-wvdzg,osmo-bts-virtual,0,false,
tc-26-6-2-1-1-9,osmo-hlr-546bdb8988-fxmfk,osmo-hlr,0,false,
tc-26-6-2-1-1-9,osmo-mgw-8c8fc67d6-dsvsx,osmo-mgw,0,false,
tc-26-6-2-1-1-9,osmo-mobile-5569f7bf4b-rgm2m,mobile,0,false,
tc-26-6-2-1-1-9,osmo-stp-768687f494-w2n4z,osmo-stp,0,false,
tc-26-6-2-1-1-9,ttcn3-tc-26-6-2-1-1-1-zmhs4,ttcn3,0,false,
tc-26-6-2-1-1-9,virtphy-64b9d7d6c9-ljbgz,virtphy,0,false,
