namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,bsc-stub-8457dd7754-4bg6v,bsc-stub,0,false,
gsm-1,msc-test-stub-5b875d749d-sc5kc,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-xlgwn,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-6f6bd7c469-hjxjw,osmo-bts-virtual,0,false,
gsm-1,osmo-bts-virtual-n56-7c5589df67-2qst8,osmo-bts-virtual-n56,0,false,
gsm-1,osmo-hlr-546bdb8988-thl6x,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-cggdw,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-hvqv9,mobile,0,false,
gsm-1,osmo-stp-768687f494-2z7vs,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-5-2-2-1-kdc26,ttcn3,0,false,
gsm-1,virtphy-858665df6d-z9dj6,virtphy,0,false,
gsm-9,bsc-stub-8457dd7754-k485t,bsc-stub,0,false,
gsm-9,msc-test-stub-5b875d749d-sz6p7,msc-test-stub,0,false,
gsm-9,osmo-bsc-594654bd47-zrrv5,osmo-bsc,0,false,
gsm-9,osmo-bts-virtual-6f6bd7c469-sx95r,osmo-bts-virtual,0,false,
gsm-9,osmo-bts-virtual-n56-7c5589df67-4h5nb,osmo-bts-virtual-n56,0,false,
gsm-9,osmo-hlr-546bdb8988-lm84v,osmo-hlr,0,false,
gsm-9,osmo-mgw-8c8fc67d6-lvvrw,osmo-mgw,0,false,
gsm-9,osmo-mobile-7865cb9f97-jfpbj,mobile,0,false,
gsm-9,osmo-stp-768687f494-98hwx,osmo-stp,0,false,
gsm-9,ttcn3-tc-26-6-5-4-2-1-gzc8z,ttcn3,0,false,
gsm-9,virtphy-67c44d7894-4t22h,virtphy,0,false,
gsm-2,bsc-stub-8457dd7754-jrlpt,bsc-stub,0,false,
gsm-2,msc-test-stub-5b875d749d-9nz9s,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-vltb8,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-6f6bd7c469-wjhq5,osmo-bts-virtual,0,false,
gsm-2,osmo-bts-virtual-n56-7c5589df67-qnj75,osmo-bts-virtual-n56,0,false,
gsm-2,osmo-hlr-546bdb8988-xvwpg,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-whzf6,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-f582j,mobile,0,false,
gsm-2,osmo-stp-768687f494-vsh69,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-5-2-3-1-lzbjt,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-vsvhv,virtphy,0,false,
gsm-10,bsc-stub-8457dd7754-nppdw,bsc-stub,0,false,
gsm-10,msc-test-stub-5b875d749d-zd88p,msc-test-stub,0,false,
gsm-10,osmo-bsc-594654bd47-g97mv,osmo-bsc,0,false,
gsm-10,osmo-bts-virtual-6f6bd7c469-58nth,osmo-bts-virtual,0,false,
gsm-10,osmo-bts-virtual-n56-7c5589df67-qm5q6,osmo-bts-virtual-n56,0,false,
gsm-10,osmo-hlr-546bdb8988-kbf2x,osmo-hlr,0,false,
gsm-10,osmo-mgw-8c8fc67d6-sj8ws,osmo-mgw,0,false,
gsm-10,osmo-mobile-7cd864fcdc-f9g26,mobile,0,false,
gsm-10,osmo-stp-768687f494-7gpwr,osmo-stp,0,false,
gsm-10,ttcn3-tc-26-6-5-7-1-4bkbb,ttcn3,0,false,
gsm-10,virtphy-65b766dcb8-csnnh,virtphy,0,false,
gsm-3,bsc-stub-8457dd7754-l55lw,bsc-stub,0,false,
gsm-3,msc-test-stub-5b875d749d-lfs4k,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-v7v5v,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-6f6bd7c469-dl5rt,osmo-bts-virtual,0,false,
gsm-3,osmo-bts-virtual-n56-7c5589df67-ccz5p,osmo-bts-virtual-n56,0,false,
gsm-3,osmo-hlr-546bdb8988-shx8s,osmo-hlr,0,false,
