namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-7lj2x,msc-test-stub,2,false,0
gsm-1,osmo-bsc-594654bd47-twklk,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-fdmp7,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-tq8r6,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-xh267,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-4hxxc,mobile,0,false,
gsm-1,osmo-stp-768687f494-4sdgq,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-3-1-z8bkx,ttcn3,0,false,
gsm-1,virtphy-858665df6d-spj6r,virtphy,0,false,
gsm-2,msc-test-stub-589b74d577-wxlx5,msc-test-stub,3,false,137
gsm-2,osmo-bsc-594654bd47-pzprn,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-rphh7,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-2csjc,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-4j4xq,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-98kxb,mobile,0,false,
gsm-2,osmo-stp-768687f494-r92zb,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-1-vghcx,ttcn3,0,false,
gsm-2,virtphy-5875655b57-pzlkk,virtphy,0,false,
gsm-3,msc-test-stub-589b74d577-x5dnp,msc-test-stub,2,false,0
gsm-3,osmo-bsc-594654bd47-szrh8,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-hf59q,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-76d9565554-8cxv7,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-p2zqt,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-b7j8b,mobile,0,false,
gsm-3,osmo-stp-768687f494-qbznm,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-2-3-1-j856z,ttcn3,0,false,
gsm-3,virtphy-5796494ccd-q5p6f,virtphy,0,false,
gsm-4,msc-test-stub-589b74d577-bmmv7,msc-test-stub,2,false,0
gsm-4,osmo-bsc-594654bd47-8sq22,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-glqhg,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-76d9565554-dmnsl,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-62lwt,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-8kbv2,mobile,0,false,
gsm-4,osmo-stp-768687f494-s5thh,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-2-3-1-bsrkp,ttcn3,0,false,
gsm-4,virtphy-6fd55fff79-gg9sr,virtphy,0,false,
gsm-5,msc-test-stub-589b74d577-tm9b6,msc-test-stub,2,false,0
gsm-5,osmo-bsc-594654bd47-zb9mj,osmo-bsc,0,false,
gsm-5,osmo-bts-virtual-5f8b9b86fc-zjg8n,osmo-bts-virtual,0,false,
gsm-5,osmo-hlr-76d9565554-ptl64,osmo-hlr,0,false,
gsm-5,osmo-mgw-8c8fc67d6-8wfj7,osmo-mgw,0,false,
gsm-5,osmo-mobile-59d8d55bb5-vzvgn,mobile,0,false,
gsm-5,osmo-stp-768687f494-bf7kr,osmo-stp,0,false,
gsm-5,ttcn3-tc-26-2-3-1-ntpmd,ttcn3,0,false,
gsm-5,virtphy-78b76c84b4-hhc22,virtphy,0,false,
gsm-6,msc-test-stub-589b74d577-6s6qb,msc-test-stub,2,false,0
gsm-6,osmo-bsc-594654bd47-brwvt,osmo-bsc,0,false,
gsm-6,osmo-bts-virtual-5f8b9b86fc-rz6rk,osmo-bts-virtual,0,false,
gsm-6,osmo-hlr-76d9565554-f4w99,osmo-hlr,0,false,
gsm-6,osmo-mgw-8c8fc67d6-v47xb,osmo-mgw,0,false,
gsm-6,osmo-mobile-7b8d4df666-pxd4q,mobile,0,false,
gsm-6,osmo-stp-768687f494-2jp4w,osmo-stp,0,false,
gsm-6,ttcn3-tc-26-2-3-1-r5g2k,ttcn3,0,false,
gsm-6,virtphy-5fdf88865c-mktvw,virtphy,0,false,
gsm-7,msc-test-stub-589b74d577-hg8mw,msc-test-stub,2,false,0
gsm-7,osmo-bsc-594654bd47-h4j2b,osmo-bsc,0,false,
gsm-7,osmo-bts-virtual-5f8b9b86fc-2tv84,osmo-bts-virtual,0,false,
gsm-7,osmo-hlr-76d9565554-kcrdt,osmo-hlr,0,false,
gsm-7,osmo-mgw-8c8fc67d6-79dfk,osmo-mgw,0,false,
gsm-7,osmo-mobile-6865667c79-xk294,mobile,0,false,
gsm-7,osmo-stp-768687f494-wz6qf,osmo-stp,0,false,
gsm-7,ttcn3-tc-26-2-3-1-mjxds,ttcn3,0,false,
gsm-7,virtphy-bcfd4578-zgn85,virtphy,0,false,
gsm-8,msc-test-stub-589b74d577-cfllt,msc-test-stub,3,false,137
gsm-8,osmo-bsc-594654bd47-cfssv,osmo-bsc,0,false,
gsm-8,osmo-bts-virtual-5f8b9b86fc-d66nv,osmo-bts-virtual,0,false,
gsm-8,osmo-hlr-76d9565554-rnptn,osmo-hlr,0,false,
gsm-8,osmo-mgw-8c8fc67d6-28wsd,osmo-mgw,0,false,
gsm-8,osmo-mobile-7f88cc47b4-t84vg,mobile,0,false,
gsm-8,osmo-stp-768687f494-29jgk,osmo-stp,0,false,
gsm-8,ttcn3-tc-26-2-3-1-bdjbk,ttcn3,0,false,
gsm-8,virtphy-666c94958c-8pm4h,virtphy,0,false,
