unix_ts,cpu_pct,mem_used_kb,load1,conntrack_count,conntrack_max,fd_used,tcp_tw,net_rx_bytes,net_tx_bytes,disk_read_bytes,disk_write_bytes,container_count,pod_count,inotify_watches
1782282971,40.91,106838284,8.00,596,1572864,200160,77,4298,2599,688128,0,6,5,21
1782282975,73.49,107314280,25.37,700,1572864,201696,91,45312,608819,60248064,86790144,27,25,21
1782282978,73.27,107378340,25.37,574,1572864,202272,89,25793,109326,34648064,48586752,44,41,21
1782282980,74.38,107789680,32.31,791,1572864,202848,87,30869,170712,5705728,73330688,56,55,21
1782282984,79.42,108007652,32.31,992,1572864,203712,96,30048,102336,11169792,55099392,72,70,21
1782282987,70.84,108215692,37.25,1249,1572864,204768,106,37761,170261,1536000,84123648,90,85,21
1782282991,77.65,108610320,43.40,1533,1572864,205536,121,58676,210043,765952,70414336,102,101,21
1782282993,75.15,108827132,43.40,1827,1572864,206016,150,61421,168078,434176,63156224,102,101,21
1782282996,77.53,108912380,43.61,2033,1572864,206400,178,57144,99617,462848,12988416,102,101,21
1782282998,44.05,108993724,43.61,2216,1572864,206112,211,58102,67822,245760,6549504,102,101,21
1782283001,75.35,109188312,42.84,2442,1572864,206016,244,80519,61419,3108864,20418560,102,101,21
1782283003,79.85,109169992,42.84,2593,1572864,206016,275,73454,34741,6160384,9015296,102,101,21
1782283005,73.23,109374772,42.85,2726,1572864,206112,300,83810,47059,86016,6684672,102,101,21
1782283007,32.40,109225964,42.85,2828,1572864,205920,340,100101,44817,0,12984320,102,101,21
1782283010,32.30,109376868,40.86,2926,1572864,205824,371,110246,37148,4096,6995968,102,101,21
1782283012,31.95,109352476,40.86,3055,1572864,206016,422,99184,43008,471040,20525056,102,101,21
1782283015,65.39,109593272,38.63,3186,1572864,206304,444,112413,31573,540672,19468288,104,103,21
1782283018,69.66,109490416,38.63,3336,1572864,206112,475,116150,48170,217088,18186240,106,105,21
1782283020,80.73,109474368,38.50,3545,1572864,206208,517,123444,62551,3661824,19361792,108,105,21
1782283024,74.51,109562564,38.50,3744,1572864,206496,561,111584,42052,7462912,29753344,111,110,21
1782283026,83.97,109510568,44.30,3941,1572864,207072,612,127114,52924,6180864,22966272,111,110,21
