namespace,phase,unix_ts
gsm-ser2-1,t0,1780040093.836471552
gsm-ser2-1,t_apply,1780040096.831699884
gsm-ser2-1,t_ready,1780040138.129206164
gsm-ser2-1,t_attached,1780040138.446826256
gsm-ser2-1,t_test0,1780040138.448220416
gsm-ser2-1,t_testN,1780040275.295502036
gsm-ser2-1,t_teardown,1780040327.170149437
