unix_ts,cpu_pct,mem_used_kb,load1,conntrack_count,conntrack_max,fd_used,tcp_tw,net_rx_bytes,net_tx_bytes,disk_read_bytes,disk_write_bytes,container_count,pod_count,inotify_watches
1781679843,80.65,98286316,9.07,434,1572864,201696,51,0,0,380928,11321344,6,5,15
1781679847,83.71,98919488,9.07,412,1572864,202272,64,43729,689335,15687680,223113216,27,21,15
1781679858,49.06,99868652,20.20,515,1572864,203712,64,39932,120946,63766528,578400256,88,58,15
1781679881,38.19,100114860,76.72,540,1572864,205248,64,76902,134868,860147712,961294336,134,133,15
1781679903,27.64,100100620,110.67,1171,1572864,207168,154,153104,346389,1529520128,1135190016,134,133,15
1781679913,23.84,100153336,125.80,1626,1572864,207648,321,167793,432878,3842048,1412677632,134,133,15
1781679920,30.43,100969352,127.04,2083,1572864,207936,501,205541,424494,4956160,1887649792,134,133,15
1781679922,67.22,101410456,127.04,2410,1572864,207552,549,66774,99281,14491648,250470400,134,133,15
1781679925,65.63,101391900,119.59,2614,1572864,207552,597,65234,56659,6152192,277725184,134,133,15
1781679927,72.93,101369004,119.59,2799,1572864,207936,647,72248,65998,86016,278978560,134,133,15
1781679930,46.72,101260780,112.66,2937,1572864,207840,690,63604,59007,61440,318324736,134,133,15
1781679932,44.94,101420364,112.66,3099,1572864,208032,717,62853,29938,208896,191123456,134,133,15
1781679934,42.27,101469700,107.08,3227,1572864,207936,748,58382,38396,1576960,484806656,134,133,15
1781679937,40.80,101443080,107.08,3387,1572864,207840,809,69077,41484,393216,161689600,134,133,15
1781679939,43.77,101510764,100.11,3540,1572864,207456,843,68066,32564,176128,232452096,134,133,15
1781679942,41.08,101541208,100.11,3663,1572864,207648,879,58829,32080,16384,220295168,134,133,15
1781679944,43.78,101504040,95.37,3854,1572864,207936,905,68723,48016,1888256,255066112,134,133,15
1781679947,41.32,101788596,95.37,4032,1572864,208320,936,104445,33660,61440,462671872,134,133,15
1781679949,45.48,101583168,90.86,4189,1572864,208128,992,106099,36836,2007040,241123328,134,133,15
1781679951,43.51,101592884,90.86,4335,1572864,207936,1013,97772,28690,827392,45850624,134,133,15
1781679953,46.40,101792072,85.66,4466,1572864,207936,1043,91923,22888,7606272,12734464,135,134,15
1781679955,45.76,101699200,85.66,4617,1572864,208032,1067,101572,33101,20480,69672960,137,136,15
