namespace,pod,container,restarts,oom_killed,exit_code
gsm-3,msc-test-stub-5b875d749d-6n69j,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-78sf6,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-n6v6x,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-bwzs6,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-nrzph,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-nll8m,mobile,0,false,
gsm-3,osmo-stp-768687f494-v4898,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-7-2-1-1-sh566,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-k5gf2,virtphy,0,false,
