namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-6d98b6559-7xnmg,msc-test-stub,2,false,0
gsm-1,osmo-bsc-594654bd47-xpmkg,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-5rh6w,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-xffnj,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-prfwd,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-hx8ww,mobile,0,false,
gsm-1,osmo-stp-768687f494-dxpmd,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-8-1-3-4-1-1-9qzmw,ttcn3,0,false,
gsm-1,virtphy-858665df6d-hw2ph,virtphy,0,false,
gsm-2,msc-test-stub-6d98b6559-gz9dg,msc-test-stub,2,false,0
gsm-2,osmo-bsc-594654bd47-rdm6w,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-l5s2s,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-6t8f5,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-9xsqd,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-zbqb8,mobile,0,false,
gsm-2,osmo-stp-768687f494-t5rrf,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-8-1-3-4-2-1-5fz9v,ttcn3,0,false,
gsm-2,virtphy-5875655b57-8hkht,virtphy,0,false,
gsm-3,msc-test-stub-6d98b6559-9vjn6,msc-test-stub,2,false,0
gsm-3,osmo-bsc-594654bd47-rgqrp,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-zfwhf,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-cwsln,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-cgmzt,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-lzv8k,mobile,0,false,
gsm-3,osmo-stp-768687f494-7q7sd,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-8-1-3-4-7-1-ll7vk,ttcn3,0,false,
gsm-3,virtphy-5796494ccd-6zw5x,virtphy,0,false,
