namespace,phase,unix_ts
gsm-1,t0,1782108295.249056159
gsm-1,t_apply,1782108296.812988434
gsm-1,t_ready,1782108381.342967334
gsm-1,t_attached,1782108407.937637492
gsm-1,t_test0,1782108407.939660901
gsm-1,t_testN,1782108857.157903448
gsm-1,t_teardown,1782108913.984145529
