namespace,phase,unix_ts
gsm-ser2-2,t0,1780041813.076093667
gsm-ser2-2,t_apply,1780041815.919572456
gsm-ser2-2,t_ready,1780041857.174279380
gsm-ser2-2,t_attached,1780041857.468501321
gsm-ser2-2,t_test0,1780041857.469874002
gsm-ser2-2,t_testN,1780041955.442390248
gsm-ser2-2,t_teardown,1780042006.881598457
