namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-7xglq,msc-test-stub,2,false,0
gsm-1,osmo-bsc-594654bd47-lzbwn,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-qll8m,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-77v84,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-nxqfg,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-cr5zb,mobile,0,false,
gsm-1,osmo-stp-768687f494-mg6rh,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-2-8-vphcl,ttcn3,0,false,
gsm-1,ttcn3-tc-26-6-12-1-10-p9wxj,ttcn3,0,false,
gsm-1,ttcn3-tc-26-6-2-1-2-9-xsjtv,ttcn3,0,false,
gsm-1,ttcn3-tc-26-6-4-2-2-15-jxnpr,ttcn3,0,false,
gsm-1,ttcn3-tc-26-7-3-2-11-w9cc8,ttcn3,0,false,
gsm-1,ttcn3-tc-26-7-4-2-3-13-bbtjz,ttcn3,0,false,
gsm-1,ttcn3-tc-26-7-5-6-14-w96q5,ttcn3,0,false,
gsm-1,ttcn3-tc-26-7-5-8-2-12-zk5xq,ttcn3,0,false,
gsm-1,ttcn3-tc-26-8-1-2-2-1-7-7p666,ttcn3,0,false,
gsm-1,ttcn3-tc-26-8-1-2-3-3-6-5rxkg,ttcn3,0,false,
gsm-1,ttcn3-tc-26-8-1-3-1-1-5-btnj6,ttcn3,0,false,
gsm-1,ttcn3-tc-26-8-1-3-3-7-4-qrkn4,ttcn3,0,false,
gsm-1,ttcn3-tc-26-8-1-3-5-1-3-7tb6t,ttcn3,0,false,
gsm-1,ttcn3-tc-26-8-1-3-5-9-2-66w2h,ttcn3,0,false,
gsm-1,ttcn3-tc-26-8-2-1-1-hftgl,ttcn3,0,false,
gsm-1,virtphy-858665df6d-9lnk8,virtphy,0,false,
