namespace,pod,container,restarts,oom_killed,exit_code
tc-26-7-3-2-1,msc-test-stub-5b875d749d-47tc7,msc-test-stub,0,false,
tc-26-7-3-2-1,osmo-bsc-594654bd47-bmg8c,osmo-bsc,0,false,
tc-26-7-3-2-1,osmo-bts-virtual-5f8b9b86fc-m77l7,osmo-bts-virtual,0,false,
tc-26-7-3-2-1,osmo-hlr-546bdb8988-cqlbd,osmo-hlr,0,false,
tc-26-7-3-2-1,osmo-mgw-8c8fc67d6-zkqxs,osmo-mgw,0,false,
tc-26-7-3-2-1,osmo-mobile-5865494cff-46glg,mobile,0,false,
tc-26-7-3-2-1,osmo-stp-768687f494-shrnf,osmo-stp,0,false,
tc-26-7-3-2-1,ttcn3-tc-26-7-3-2-1-knv4c,ttcn3,0,false,
tc-26-7-3-2-1,virtphy-55574d698b-k8c55,virtphy,0,false,
tc-26-8-1-2-1-1-1,msc-test-stub-5b875d749d-wsb6m,msc-test-stub,0,false,
tc-26-8-1-2-1-1-1,osmo-bsc-594654bd47-qq4rw,osmo-bsc,0,false,
tc-26-8-1-2-1-1-1,osmo-bts-virtual-5f8b9b86fc-mh6l4,osmo-bts-virtual,0,false,
tc-26-8-1-2-1-1-1,osmo-hlr-546bdb8988-95r2g,osmo-hlr,0,false,
tc-26-8-1-2-1-1-1,osmo-mgw-8c8fc67d6-9vp7h,osmo-mgw,0,false,
tc-26-8-1-2-1-1-1,osmo-mobile-5976fc576b-hhrvp,mobile,0,false,
tc-26-8-1-2-1-1-1,osmo-stp-768687f494-6vt8b,osmo-stp,0,false,
tc-26-8-1-2-1-1-1,ttcn3-tc-26-8-1-2-1-1-1-j2jsb,ttcn3,0,false,
tc-26-8-1-2-1-1-1,virtphy-7798ff9c7-m827m,virtphy,0,false,
tc-26-7-2-1-2,msc-test-stub-5b875d749d-mggwt,msc-test-stub,0,false,
tc-26-7-2-1-2,osmo-bsc-594654bd47-824cb,osmo-bsc,0,false,
tc-26-7-2-1-2,osmo-bts-virtual-5f8b9b86fc-bnb4q,osmo-bts-virtual,0,false,
tc-26-7-2-1-2,osmo-hlr-546bdb8988-7vxsq,osmo-hlr,0,false,
tc-26-7-2-1-2,osmo-mgw-8c8fc67d6-nrmwv,osmo-mgw,0,false,
tc-26-7-2-1-2,osmo-mobile-d697655fd-hv79n,mobile,0,false,
tc-26-7-2-1-2,osmo-stp-768687f494-q29wb,osmo-stp,0,false,
tc-26-7-2-1-2,ttcn3-tc-26-7-2-1-1-mtswc,ttcn3,0,false,
tc-26-7-2-1-2,virtphy-5fd5d7dfc5-94c96,virtphy,0,false,
tc-26-7-5-3-2,msc-test-stub-5b875d749d-cwvr9,msc-test-stub,0,false,
tc-26-7-5-3-2,osmo-bsc-594654bd47-r26fj,osmo-bsc,0,false,
