namespace,phase,unix_ts
tc-26-7-3-2-1,t0,1782366436.501118755
tc-26-7-3-2-1,t_apply,1782366437.690982343
tc-26-7-3-2-1,t_ready,1782366477.959259821
tc-26-7-3-2-1,t_attached,1782366485.722459979
tc-26-7-3-2-1,t_test0,1782366485.724301244
tc-26-7-3-2-1,t_testN,1782366717.616028416
tc-26-7-3-2-1,t_teardown,1782366773.104987139
tc-26-8-1-2-1-1-1,t0,1782366198.125403920
tc-26-8-1-2-1-1-1,t_apply,1782366200.049527845
tc-26-8-1-2-1-1-1,t_ready,1782366261.316548762
tc-26-8-1-2-1-1-1,t_attached,1782366265.700407374
tc-26-8-1-2-1-1-1,t_test0,1782366265.702508558
tc-26-8-1-2-1-1-1,t_testN,1782366369.169064444
tc-26-8-1-2-1-1-1,t_teardown,1782366436.320459293
tc-26-7-2-1-2,t0,1782366198.125731001
tc-26-7-2-1-2,t_apply,1782366199.972055874
tc-26-7-2-1-2,t_ready,1782366255.810464366
tc-26-7-2-1-2,t_attached,1782366258.040837361
tc-26-7-2-1-2,t_test0,1782366258.042349255
tc-26-7-2-1-2,t_testN,1782366355.811103497
tc-26-7-2-1-2,t_teardown,1782366416.623433567
tc-26-7-5-3-2,t0,1782366416.815460819
tc-26-7-5-3-2,t_apply,1782366417.477650692
tc-26-7-5-3-2,t_ready,1782366460.971122132
tc-26-7-5-3-2,t_attached,1782366468.278712487
tc-26-7-5-3-2,t_test0,1782366468.283164424
tc-26-7-5-3-2,t_testN,1782366680.125265688
tc-26-7-5-3-2,t_teardown,1782366734.622168738
tc-26-6-8-2-3,t0,1782366198.125735735
tc-26-6-8-2-3,t_apply,1782366199.719554568
tc-26-6-8-2-3,t_ready,1782366244.712752965
tc-26-6-8-2-3,t_attached,1782366273.857949838
tc-26-6-8-2-3,t_test0,1782366273.865713407
tc-26-6-8-2-3,t_testN,1782366386.050259319
tc-26-6-8-2-3,t_teardown,1782366458.111414418
tc-26-6-1-1-4,t0,1782366450.525262131
tc-26-6-1-1-4,t_apply,1782366451.697515029
tc-26-6-1-1-4,t_ready,1782366500.568853707
tc-26-6-1-1-4,t_attached,1782366503.399435783
tc-26-6-1-1-4,t_test0,1782366503.400949714
tc-26-6-1-1-4,t_testN,1782366917.153952762
tc-26-6-1-1-4,t_teardown,1782366971.985935618
tc-26-7-5-6-4,t0,1782366198.135805929
tc-26-7-5-6-4,t_apply,1782366199.728548460
tc-26-7-5-6-4,t_ready,1782366247.360234581
tc-26-7-5-6-4,t_attached,1782366256.691593106
tc-26-7-5-6-4,t_test0,1782366256.693247541
tc-26-7-5-6-4,t_testN,1782366377.997486914
tc-26-7-5-6-4,t_teardown,1782366450.338850276
tc-26-7-2-2-5,t0,1782366198.125237282
tc-26-7-2-2-5,t_apply,1782366199.523848284
tc-26-7-2-2-5,t_ready,1782366243.950361277
tc-26-7-2-2-5,t_attached,1782366270.245215452
tc-26-7-2-2-5,t_test0,1782366270.247051319
tc-26-7-2-2-5,t_testN,1782366378.022572654
tc-26-7-2-2-5,t_teardown,1782366455.394840571
tc-26-6-2-3-1-6,t0,1782366433.194455010
tc-26-6-2-3-1-6,t_apply,1782366434.565696095
tc-26-6-2-3-1-6,t_ready,1782366478.447021376
tc-26-6-2-3-1-6,t_attached,1782366485.666726909
tc-26-6-2-3-1-6,t_test0,1782366485.668708976
tc-26-6-2-3-1-6,t_testN,1782366710.709690857
tc-26-6-2-3-1-6,t_teardown,1782366766.372670445
tc-26-8-1-3-4-6-6,t0,1782366198.128758848
tc-26-8-1-3-4-6-6,t_apply,1782366199.901700633
tc-26-8-1-3-4-6-6,t_ready,1782366249.996474333
tc-26-8-1-3-4-6-6,t_attached,1782366252.101389946
tc-26-8-1-3-4-6-6,t_test0,1782366252.102921828
tc-26-8-1-3-4-6-6,t_testN,1782366369.004628755
tc-26-8-1-3-4-6-6,t_teardown,1782366433.109354913
tc-26-6-2-4-7,t0,1782366198.148506893
tc-26-6-2-4-7,t_apply,1782366200.036644847
tc-26-6-2-4-7,t_ready,1782366257.007247941
tc-26-6-2-4-7,t_attached,1782366261.857184108
tc-26-6-2-4-7,t_test0,1782366261.873532863
tc-26-6-2-4-7,t_testN,1782366432.215857047
tc-26-6-2-4-7,t_teardown,1782366496.245071079
tc-26-6-11-1-8,t0,1782366198.153765220
tc-26-6-11-1-8,t_apply,1782366200.097578521
tc-26-6-11-1-8,t_ready,1782366261.339137699
tc-26-6-11-1-8,t_attached,1782366265.269576689
tc-26-6-11-1-8,t_test0,1782366265.280809076
tc-26-6-11-1-8,t_testN,1782366468.615279509
tc-26-6-11-1-8,t_teardown,1782366531.995397812
tc-26-8-1-3-3-1-9,t0,1782366198.138449709
tc-26-8-1-3-3-1-9,t_apply,1782366199.445198666
tc-26-8-1-3-3-1-9,t_ready,1782366246.306099279
tc-26-8-1-3-3-1-9,t_attached,1782366247.990107981
tc-26-8-1-3-3-1-9,t_test0,1782366247.991406921
tc-26-8-1-3-3-1-9,t_testN,1782366378.011622869
tc-26-8-1-3-3-1-9,t_teardown,1782366450.156403161
tc-34-2-2-9,t0,1782366450.310100960
tc-34-2-2-9,t_apply,1782366451.482856860
tc-34-2-2-9,t_ready,1782366501.912405354
tc-34-2-2-9,t_attached,1782366503.855424000
tc-34-2-2-9,t_test0,1782366503.857099534
tc-34-2-2-9,t_testN,1782366825.120618869
tc-34-2-2-9,t_teardown,1782366880.973322311
tc-26-7-4-1-10,t0,1782366198.164558779
tc-26-7-4-1-10,t_apply,1782366200.044952556
tc-26-7-4-1-10,t_ready,1782366258.692895561
tc-26-7-4-1-10,t_attached,1782366262.896033396
tc-26-7-4-1-10,t_test0,1782366262.898014192
tc-26-7-4-1-10,t_testN,1782366473.255173385
tc-26-7-4-1-10,t_teardown,1782366534.320667295
tc-26-6-2-1-1-11,t0,1782366198.162811172
tc-26-6-2-1-1-11,t_apply,1782366199.946952141
tc-26-6-2-1-1-11,t_ready,1782366252.646739605
tc-26-6-2-1-1-11,t_attached,1782366258.292755068
tc-26-6-2-1-1-11,t_test0,1782366258.294083990
tc-26-6-2-1-1-11,t_testN,1782366448.106966143
tc-26-6-2-1-1-11,t_teardown,1782366520.592056543
