namespace,pod,container,restarts,oom_killed,exit_code
gsm-2,msc-test-stub-5b875d749d-srq59,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-bzwjg,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-xjk8q,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-9knhz,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-k9t68,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-rfjsj,mobile,0,false,
gsm-2,osmo-stp-768687f494-6m9sm,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-66bds,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-w9lvw,virtphy,0,false,
