namespace,phase,unix_ts
gsm-7,t0,1781676940.660764134
gsm-7,t_apply,1781676941.738436590
gsm-7,t_ready,1781676979.074753154
gsm-7,t_attached,1781676983.017541400
gsm-7,t_test0,1781676983.019817232
gsm-7,t_testN,1781677006.741476176
gsm-7,t_teardown,1781677060.700034950
