namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-j7l2s,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-5dxzj,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-ccrv6,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-jlhg2,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-lgt64,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-6pxcv,mobile,0,false,
gsm-1,osmo-stp-768687f494-c4czq,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-mf5mn,ttcn3,0,false,
gsm-1,virtphy-858665df6d-4nrh5,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-8ckjj,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-rfk98,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-vphr9,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-nv4vv,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-f8whk,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-znp98,mobile,0,false,
gsm-1,osmo-stp-768687f494-jp8cd,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-7-4-1-1-pjkwt,ttcn3,0,false,
gsm-1,virtphy-858665df6d-qjphw,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-v7jv7,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-4hj7b,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-smqbs,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-m2kjq,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-54rn5,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-5jq9k,mobile,0,false,
gsm-2,osmo-stp-768687f494-m26gv,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-sqj84,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-4wfm5,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-gn787,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-x6tfg,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-sp4l7,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-g2rkj,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-5tkdf,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-fxxnj,mobile,0,false,
gsm-2,osmo-stp-768687f494-6sprl,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-8-1-2-1-1-1-mgdpw,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-xdsch,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-xrwsg,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-2h494,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-d55wh,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-vrdm9,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-sqnnv,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-kxhb7,mobile,0,false,
gsm-3,osmo-stp-768687f494-w6vmq,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-6-8-2-1-qwv5x,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-lhkln,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-bqhm6,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-687nc,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-2lqjz,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-bxd6f,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-bg84l,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-rfs96,mobile,0,false,
gsm-3,osmo-stp-768687f494-8g5jn,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-8-1-3-3-1-1-h8h6w,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-h94b9,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-tcj27,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-xdzp2,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-b8xj7,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-958hr,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-fcth4,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-7cxf2,mobile,0,false,
gsm-4,osmo-stp-768687f494-rpcmg,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-7-2-1-1-scdv5,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-27knw,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-cxk58,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-m2p4g,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-5mvxw,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-lxvx7,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-ktm7g,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-d57cm,mobile,0,false,
gsm-4,osmo-stp-768687f494-gbf2p,osmo-stp,0,false,
gsm-4,ttcn3-tc-34-2-2-1-2nlqv,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-gz4t7,virtphy,0,false,
