namespace,pod,container,restarts,oom_killed,exit_code
gsm-15,msc-test-stub-5b875d749d-srt2z,msc-test-stub,0,false,
gsm-15,osmo-bsc-594654bd47-pl427,osmo-bsc,0,false,
gsm-15,osmo-bts-virtual-5f8b9b86fc-29whg,osmo-bts-virtual,0,false,
gsm-15,osmo-hlr-546bdb8988-zpdhq,osmo-hlr,0,false,
gsm-15,osmo-mgw-8c8fc67d6-qbjk7,osmo-mgw,0,false,
gsm-15,osmo-mobile-665fb7b778-xfkbd,mobile,0,false,
gsm-15,osmo-stp-768687f494-6tljw,osmo-stp,0,false,
gsm-15,ttcn3-tc-34-2-2-1-7fgkd,ttcn3,0,false,
gsm-15,virtphy-d6c8f9dd5-7cv4t,virtphy,0,false,
