namespace,phase,unix_ts
gsm-p5,t0,1779869280.786625611
gsm-p5,t_apply,1779869289.849963415
gsm-p5,t_ready,1779869328.560437126
gsm-p5,t_attached,1779869329.144805057
gsm-p5,t_test0,1779869329.146372604
gsm-p5,t_testN,1779869404.713173183
gsm-p5,t_teardown,1779869455.599919778
