namespace,phase,unix_ts
gsm-baseline,t0,1779868631.087646688
gsm-baseline,t_apply,1779868634.746547713
gsm-baseline,t_ready,1779868667.597364145
gsm-baseline,t_attached,1779868667.727137683
gsm-baseline,t_test0,1779868667.728319571
gsm-baseline,t_testN,1779868930.533980585
gsm-baseline,t_teardown,1779868983.568083017
