namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-q82jh,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-6cmr8,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-tkxt2,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-kkxd8,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-vcfdm,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-dzhqk,mobile,0,false,
gsm-1,osmo-stp-768687f494-zlzkg,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-nkk7b,ttcn3,0,false,
gsm-1,virtphy-858665df6d-6p28m,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-vzsq7,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-rvqlk,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-8lcjr,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-p97bw,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-f8nnp,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-frc8c,mobile,0,false,
gsm-1,osmo-stp-768687f494-thqmt,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-8-2-1-q4hsb,ttcn3,0,false,
gsm-1,virtphy-858665df6d-cb2v6,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-tg9x2,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-fz65q,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-2psr5,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-7skxc,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-78cwv,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-f6kdq,mobile,0,false,
gsm-1,osmo-stp-768687f494-k44c8,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-7-4-1-1-mp9j4,ttcn3,0,false,
gsm-1,virtphy-858665df6d-v67cg,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-xs2ks,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-72s5g,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-jl4wq,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-fvqsv,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-t827q,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-9jvbr,mobile,0,false,
gsm-1,osmo-stp-768687f494-2k24f,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-8-1-3-3-1-1-hvw8z,ttcn3,0,false,
gsm-1,virtphy-858665df6d-8nw48,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-nlw5g,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-5qvbn,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-tslzt,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-6sdhc,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-2bklc,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-7p9zn,mobile,0,false,
gsm-2,osmo-stp-768687f494-jcqjk,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-j9cpx,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-fdh9p,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-vzwpz,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-d5jcc,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-btp4t,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-nshfm,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-d9lr6,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-j9xxc,mobile,0,false,
gsm-2,osmo-stp-768687f494-5q45z,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-7-2-1-1-2ps75,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-2rfw9,virtphy,0,false,
