namespace,phase,unix_ts
gsm-s1,t0,1781242123.739635867
gsm-s1,t_apply,1781242124.706261333
gsm-s1,t_ready,1781242161.598608596
gsm-s1,t_attached,1781242161.934984709
gsm-s1,t_test0,1781242161.936447325
gsm-s1,t_testN,1781242271.089473040
gsm-s1,t_teardown,1781242323.360857582
