namespace,pod,container,restarts,oom_killed,exit_code
gsm-39,msc-test-stub-5b875d749d-zsmjq,msc-test-stub,0,false,
gsm-39,osmo-bsc-594654bd47-v5dqd,osmo-bsc,0,false,
gsm-39,osmo-bts-virtual-5f8b9b86fc-rkdbv,osmo-bts-virtual,0,false,
gsm-39,osmo-hlr-546bdb8988-9pnmj,osmo-hlr,0,false,
gsm-39,osmo-mgw-8c8fc67d6-7cslt,osmo-mgw,0,false,
gsm-39,osmo-mobile-6958668cf6-bcn47,mobile,0,false,
gsm-39,osmo-stp-768687f494-t7zf9,osmo-stp,0,false,
gsm-39,ttcn3-tc-26-7-4-2-4-4-1-4hs2q,ttcn3,0,false,
gsm-39,virtphy-6cc979bc97-mnlxz,virtphy,0,false,
