namespace,pod,container,restarts,oom_killed,exit_code
tc-34-2-2-6,msc-test-stub-5b875d749d-n76gn,msc-test-stub,0,false,
tc-34-2-2-6,osmo-bsc-594654bd47-ngnw2,osmo-bsc,0,false,
tc-34-2-2-6,osmo-bts-virtual-5f8b9b86fc-49knq,osmo-bts-virtual,0,false,
tc-34-2-2-6,osmo-hlr-546bdb8988-zlpbh,osmo-hlr,0,false,
tc-34-2-2-6,osmo-mgw-8c8fc67d6-rngtg,osmo-mgw,0,false,
tc-34-2-2-6,osmo-mobile-56b5cd4676-8st5t,mobile,0,false,
tc-34-2-2-6,osmo-stp-768687f494-tqplx,osmo-stp,0,false,
tc-34-2-2-6,ttcn3-tc-34-2-2-1-zxdl7,ttcn3,0,false,
tc-34-2-2-6,virtphy-84fb969f5c-nv7hc,virtphy,0,false,
