namespace,phase,unix_ts
gsm-8,t0,1781600313.233456835
gsm-8,t_apply,1781600314.272614550
gsm-8,t_ready,1781600427.343558858
gsm-8,t_attached,1781600554.071399038
gsm-8,t_test0,1781600554.072559576
gsm-8,t_testN,1781602361.123547186
gsm-8,t_teardown,1781602418.398242126
