namespace,phase,unix_ts
gsm-1,t0,1780986584.707330391
gsm-1,t_apply,1780986587.670472868
gsm-1,t_ready,1780986624.956699206
gsm-1,t_attached,1780986625.281991691
gsm-1,t_test0,1780986625.283660164
gsm-1,t_testN,1780986786.118979072
gsm-1,t_teardown,1780986839.856605990
