namespace,pod,container,restarts,oom_killed,exit_code
gsm-4,msc-test-stub-589b74d577-n7d45,msc-test-stub,3,false,137
gsm-4,osmo-bsc-594654bd47-p4n8c,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-fz7hl,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-76d9565554-ggxmx,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-mdjr7,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-nf7zz,mobile,0,false,
gsm-4,osmo-stp-768687f494-h762h,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-2-3-1-4xvx9,ttcn3,0,false,
gsm-4,ttcn3-tc-26-2-3-2-xz8h6,ttcn3,0,false,
gsm-4,virtphy-6fd55fff79-qr8h7,virtphy,0,false,
