namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-sd8km,msc-test-stub,3,false,137
gsm-1,osmo-bsc-594654bd47-n5dpq,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-snslz,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-g5s9z,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-vb7rn,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-wpn64,mobile,0,false,
gsm-1,osmo-stp-768687f494-v5ptk,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-3-1-zvrz8,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-2-qq4ws,ttcn3,0,false,
gsm-1,virtphy-858665df6d-zz7v4,virtphy,0,false,
