namespace,phase,unix_ts
gsm-2,t0,1781676940.658375920
gsm-2,t_apply,1781676941.899432359
gsm-2,t_ready,1781676989.719970288
gsm-2,t_attached,1781676990.612144078
gsm-2,t_test0,1781676990.614903330
gsm-2,t_testN,1781677066.150337639
gsm-2,t_teardown,1781677120.410705151
