namespace,pod,container,restarts,oom_killed,exit_code
gsm-2,msc-test-stub-589b74d577-s9cs8,msc-test-stub,4,false,137
gsm-2,osmo-bsc-594654bd47-kncv2,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-5v2tr,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-6dh9t,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-lfws4,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-qldb6,mobile,0,false,
gsm-2,osmo-stp-768687f494-4ql6l,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-1-fbnkj,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-2-9lz4l,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-3-cf7n7,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-4-6cfrg,ttcn3,0,false,
gsm-2,virtphy-5875655b57-fs4x8,virtphy,0,false,
