namespace,pod,container,restarts,oom_killed,exit_code
gsm-2,msc-test-stub-589b74d577-kjtpb,msc-test-stub,2,false,0
gsm-2,osmo-bsc-594654bd47-zqvq5,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-87454,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-bbszl,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-6tj6l,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-gl2tr,mobile,0,false,
gsm-2,osmo-stp-768687f494-fftbz,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-5pxnc,ttcn3,0,false,
gsm-2,virtphy-5875655b57-snv8v,virtphy,0,false,
