namespace,phase,unix_ts
gsm-1,t0,1748769000.000
gsm-1,ns_created,1748769001.412
gsm-1,t_ready,1748769048.901
gsm-1,t_attached,1748769072.330
gsm-1,t_test0,1748769074.115
gsm-1,t_testN,1748771574.882
gsm-1,teardown_start,1748771575.001
gsm-1,teardown_end,1748771612.774
