namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-t2n5m,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-mnks7,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-95j8h,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-lc6wp,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-x4k65,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-w852c,mobile,0,false,
gsm-1,osmo-stp-768687f494-6nbx4,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-8-2-1-w5bzw,ttcn3,0,false,
gsm-1,virtphy-858665df6d-smlwk,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-4vxnf,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-lgfnr,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-l4qr9,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-d598x,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-r5pwj,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-9csm9,mobile,0,false,
gsm-2,osmo-stp-768687f494-8p54d,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-8-1-2-1-1-1-69zzs,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-qpvf8,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-rt78m,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-rhxkz,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-qlsk2,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-7cq7f,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-tpcmt,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-v9d4f,mobile,0,false,
gsm-3,osmo-stp-768687f494-8q8nb,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-7-2-1-1-qbnbf,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-fdlfv,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-zbg7l,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-qmv9r,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-kxrsf,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-92j65,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-4x5wr,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-ggjdb,mobile,0,false,
gsm-4,osmo-stp-768687f494-9mp5p,osmo-stp,0,false,
