namespace,phase,unix_ts
gsm-9,t0,1781689017.891379153
gsm-9,t_apply,1781689019.556740531
gsm-9,t_ready,1781689076.327575038
gsm-9,t_attached,1781689081.623681091
gsm-9,t_test0,1781689081.625500134
gsm-9,t_testN,1781689718.298301069
gsm-9,t_teardown,1781689772.555670270
