namespace,phase,unix_ts
gsm-6,t0,1781529865.700110972
gsm-6,t_apply,1781529866.540187665
gsm-6,t_ready,1781529903.318260464
gsm-6,t_attached,1781529904.625092109
gsm-6,t_test0,1781529904.627142315
gsm-6,t_testN,1781529993.175626697
gsm-6,t_teardown,1781530047.567650413
