namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-6kmpk,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-ncb5r,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-f2wjr,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-n98p9,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-pfwsb,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-pfnv8,mobile,0,false,
gsm-1,osmo-stp-768687f494-xsnft,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-cq57f,ttcn3,0,false,
gsm-1,virtphy-858665df6d-hkwkk,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-fd259,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-5w4nd,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-z2cfm,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-lwl8b,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-tfz6l,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-gxwnq,mobile,0,false,
gsm-1,osmo-stp-768687f494-776x7,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-7-4-1-1-49pvk,ttcn3,0,false,
gsm-1,virtphy-858665df6d-rvtpq,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-m96bh,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-z9cg7,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-vhssl,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-p4mnn,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-jgmp8,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-mfcbt,mobile,0,false,
gsm-2,osmo-stp-768687f494-ps4hd,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-5f7lx,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-zjzsg,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-fbx7d,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-cftrk,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-gt765,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-d65cb,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-bb9xw,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-t4jpj,mobile,0,false,
gsm-2,osmo-stp-768687f494-c5l2h,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-8-1-2-1-1-1-sw6j4,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-zhn6l,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-qfz5g,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-c7j8h,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-cz9fl,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-7fn2n,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-wj5wq,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-scwhz,mobile,0,false,
gsm-3,osmo-stp-768687f494-h8w59,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-6-8-2-1-8hp4l,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-mth7b,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-vvn4k,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-lt2z9,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-zsbsh,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-8bzzt,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-76cvv,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-8pdkh,mobile,0,false,
gsm-3,osmo-stp-768687f494-g9p7q,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-8-1-3-3-1-1-vz9ls,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-44pc5,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-6hq8q,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-8v69v,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-qv278,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-xrtsf,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-clql9,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-l2rh8,mobile,0,false,
gsm-4,osmo-stp-768687f494-2l44t,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-7-2-1-1-zthnx,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-rxsgt,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-wm98t,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-blkhv,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-k8xqv,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-k6pqf,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-c7rtv,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-gzsl8,mobile,0,false,
gsm-4,osmo-stp-768687f494-d88vv,osmo-stp,0,false,
gsm-4,ttcn3-tc-34-2-2-1-55lpt,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-s2sn4,virtphy,0,false,
