namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-mt9vk,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-jqbpk,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-9w689,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-8hmp7,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-4hfpz,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-qphwn,mobile,0,false,
gsm-1,osmo-stp-768687f494-wsgw4,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-ppg8t,ttcn3,0,false,
gsm-1,virtphy-858665df6d-7g6dv,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-tfvr2,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-tvtvj,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-zl6nv,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-bx945,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-mz2zq,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-v8xqq,mobile,0,false,
gsm-1,osmo-stp-768687f494-2b2gr,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-8-2-1-26dtg,ttcn3,0,false,
gsm-1,virtphy-858665df6d-dmm6w,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-4g4dw,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-2vmvz,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-gm846,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-pkzq2,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-nfkxt,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-9nkhh,mobile,0,false,
gsm-1,osmo-stp-768687f494-xt6pn,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-7-4-1-1-954m4,ttcn3,0,false,
gsm-1,virtphy-858665df6d-4hxcc,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-sxg4h,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-xhmx9,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-b45s5,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-8l9pj,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-fcx24,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-5jmn9,mobile,0,false,
gsm-1,osmo-stp-768687f494-2m67r,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-8-1-3-3-1-1-q8r57,ttcn3,0,false,
gsm-1,virtphy-858665df6d-gwrkn,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-2qk5m,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-fslqh,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-fkwkm,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-dkstg,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-67qw7,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-74rhz,mobile,0,false,
gsm-2,osmo-stp-768687f494-j92cv,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-gn757,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-9pfh7,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-28cs6,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-kk957,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-g2f5r,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-thl9d,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-jp28n,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-2r67x,mobile,0,false,
gsm-2,osmo-stp-768687f494-m4p6v,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-7-2-1-1-jgb86,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-gwpcr,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-nzxkz,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-qfqbq,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-fsvhq,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-pjsmw,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-hsbkt,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-6cfr2,mobile,0,false,
gsm-2,osmo-stp-768687f494-bhcqj,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-8-1-2-1-1-1-hjdbc,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-ghzhk,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-5xhxq,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-f8gtw,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-69nl2,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-dp279,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-v87zv,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-qpftx,mobile,0,false,
gsm-2,osmo-stp-768687f494-wjf6n,osmo-stp,0,false,
gsm-2,ttcn3-tc-34-2-2-1-br54v,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-7gqkc,virtphy,0,false,
