namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-8l9bd,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-plgb5,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-c89jn,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-fnr7p,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-4qnnm,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-n4sbh,mobile,0,false,
gsm-1,osmo-stp-768687f494-7fxg9,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-7-5-6-1-xftrw,ttcn3,0,false,
gsm-1,virtphy-858665df6d-vtqnr,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-jgsm6,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-crccw,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-lkp6v,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-x7w49,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-nj9cb,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-f25cj,mobile,0,false,
gsm-2,osmo-stp-768687f494-czrcq,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-7-5-3-1-bktd4,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-gr8ps,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-d29w2,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-4qzmr,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-jsskh,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-cg4cc,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-5prfq,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-7d8d4,mobile,0,false,
gsm-3,osmo-stp-768687f494-rk47b,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-6-8-3-1-tcfwz,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-c7trd,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-nc9d8,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-tlrl4,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-vhkcp,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-gcbxr,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-5slwk,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-zgdh5,mobile,0,false,
gsm-4,osmo-stp-768687f494-drqtq,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-8-1-3-2-1-1-dgzr5,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-2hm7g,virtphy,0,false,
gsm-5,msc-test-stub-5b875d749d-tv9xv,msc-test-stub,0,false,
gsm-5,osmo-bsc-594654bd47-5kpsg,osmo-bsc,0,false,
gsm-5,osmo-bts-virtual-5f8b9b86fc-pvq9h,osmo-bts-virtual,0,false,
gsm-5,osmo-hlr-546bdb8988-jh28t,osmo-hlr,0,false,
gsm-5,osmo-mgw-8c8fc67d6-brb9b,osmo-mgw,0,false,
gsm-5,osmo-mobile-59d8d55bb5-jf87p,mobile,0,false,
gsm-5,osmo-stp-768687f494-8m4ww,osmo-stp,0,false,
gsm-5,ttcn3-tc-26-6-5-1-1-mlhnv,ttcn3,0,false,
gsm-5,virtphy-b55647b48-l7nww,virtphy,0,false,
gsm-6,msc-test-stub-5b875d749d-4p845,msc-test-stub,0,false,
gsm-6,osmo-bsc-594654bd47-wv89x,osmo-bsc,0,false,
gsm-6,osmo-bts-virtual-5f8b9b86fc-c7lhn,osmo-bts-virtual,0,false,
gsm-6,osmo-hlr-546bdb8988-22gxl,osmo-hlr,0,false,
gsm-6,osmo-mgw-8c8fc67d6-7fdj5,osmo-mgw,0,false,
gsm-6,osmo-mobile-7b8d4df666-8gv68,mobile,0,false,
gsm-6,osmo-stp-768687f494-scfxl,osmo-stp,0,false,
gsm-6,ttcn3-tc-26-7-3-2-1-52bkm,ttcn3,0,false,
gsm-6,virtphy-65fcd75d7-p5v9t,virtphy,0,false,
gsm-7,msc-test-stub-5b875d749d-vpf4d,msc-test-stub,0,false,
gsm-7,osmo-bsc-594654bd47-6l6n8,osmo-bsc,0,false,
gsm-7,osmo-bts-virtual-5f8b9b86fc-tn6ds,osmo-bts-virtual,0,false,
gsm-7,osmo-hlr-546bdb8988-w7rlg,osmo-hlr,0,false,
gsm-7,osmo-mgw-8c8fc67d6-kgkbs,osmo-mgw,0,false,
gsm-7,osmo-mobile-6865667c79-xdbk4,mobile,0,false,
gsm-7,osmo-stp-768687f494-nntk6,osmo-stp,0,false,
gsm-7,ttcn3-tc-26-7-4-2-2-2-1-pk9bd,ttcn3,0,false,
gsm-7,virtphy-6cd7658d46-gh7xc,virtphy,0,false,
gsm-8,msc-test-stub-5b875d749d-s4485,msc-test-stub,0,false,
gsm-8,osmo-bsc-594654bd47-p2rrx,osmo-bsc,0,false,
gsm-8,osmo-bts-virtual-5f8b9b86fc-fwrpq,osmo-bts-virtual,0,false,
gsm-8,osmo-hlr-546bdb8988-9wpfb,osmo-hlr,0,false,
gsm-8,osmo-mgw-8c8fc67d6-46tvq,osmo-mgw,0,false,
gsm-8,osmo-mobile-7f88cc47b4-rhhpj,mobile,0,false,
gsm-8,osmo-stp-768687f494-5bcw2,osmo-stp,0,false,
gsm-8,ttcn3-tc-26-6-2-4-1-h2fl4,ttcn3,0,false,
gsm-8,virtphy-86b4bdf559-7w7q4,virtphy,0,false,
