namespace,phase,unix_ts
gsm-s3,t0,1780401151.913126734
gsm-s3,t_apply,1780401154.467656105
gsm-s3,t_ready,1780401190.908875782
gsm-s3,t_attached,1780401191.225692888
gsm-s3,t_test0,1780401191.227283457
gsm-s3,t_testN,1780401351.104328101
gsm-s3,t_teardown,1780401401.787453484
