namespace,pod,container,restarts,oom_killed,exit_code
gsm-57,msc-test-stub-5b875d749d-zpntl,msc-test-stub,0,false,
gsm-57,osmo-bsc-594654bd47-9rsvt,osmo-bsc,0,false,
gsm-57,osmo-bts-virtual-5f8b9b86fc-gzch7,osmo-bts-virtual,0,false,
gsm-57,osmo-hlr-546bdb8988-5v4jb,osmo-hlr,0,false,
gsm-57,osmo-mgw-8c8fc67d6-t7g8h,osmo-mgw,0,false,
gsm-57,osmo-mobile-b4d789884-m255v,mobile,0,false,
gsm-57,osmo-stp-768687f494-mqjsh,osmo-stp,0,false,
gsm-57,ttcn3-tc-26-2-2-1-d24dh,ttcn3,0,false,
gsm-57,virtphy-bcb877d75-mlh79,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-94gng,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-rbr87,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-hs2cv,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-t6kc7,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-rfb9v,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-79tkt,mobile,0,false,
gsm-1,osmo-stp-768687f494-z77fm,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-2-1-fbf9g,ttcn3,0,false,
gsm-1,virtphy-858665df6d-6xbbt,virtphy,0,false,
gsm-25,msc-test-stub-5b875d749d-bxhpl,msc-test-stub,0,false,
gsm-25,osmo-bsc-594654bd47-hwhvf,osmo-bsc,0,false,
gsm-25,osmo-bts-virtual-5f8b9b86fc-258t6,osmo-bts-virtual,0,false,
gsm-25,osmo-hlr-546bdb8988-pcj5t,osmo-hlr,0,false,
gsm-25,osmo-mgw-8c8fc67d6-mtrzr,osmo-mgw,0,false,
gsm-25,osmo-mobile-779b879c5f-bxt6j,mobile,0,false,
gsm-25,osmo-stp-768687f494-24nc2,osmo-stp,0,false,
gsm-25,ttcn3-tc-26-6-13-1-1-z2d2j,ttcn3,0,false,
gsm-25,virtphy-6d78c75696-2csck,virtphy,0,false,
gsm-9,msc-test-stub-5b875d749d-bxpsl,msc-test-stub,0,false,
gsm-9,osmo-bsc-594654bd47-nckmw,osmo-bsc,0,false,
gsm-9,osmo-bts-virtual-5f8b9b86fc-vkwcf,osmo-bts-virtual,0,false,
gsm-9,osmo-hlr-546bdb8988-5r4wr,osmo-hlr,0,false,
gsm-9,osmo-mgw-8c8fc67d6-h478l,osmo-mgw,0,false,
gsm-9,osmo-mobile-7865cb9f97-k4q4k,mobile,0,false,
gsm-9,osmo-stp-768687f494-8c9tv,osmo-stp,0,false,
gsm-9,ttcn3-tc-26-6-3-5-1-qkw49,ttcn3,0,false,
gsm-9,virtphy-67c44d7894-268pk,virtphy,0,false,
gsm-17,msc-test-stub-5b875d749d-kdwbh,msc-test-stub,0,false,
gsm-17,osmo-bsc-594654bd47-54lzm,osmo-bsc,0,false,
gsm-17,osmo-bts-virtual-5f8b9b86fc-hwzrq,osmo-bts-virtual,0,false,
gsm-17,osmo-hlr-546bdb8988-fbmrb,osmo-hlr,0,false,
gsm-17,osmo-mgw-8c8fc67d6-fp75m,osmo-mgw,0,false,
gsm-17,osmo-mobile-6c994d44f6-jzjrx,mobile,0,false,
gsm-17,osmo-stp-768687f494-x798w,osmo-stp,0,false,
gsm-17,ttcn3-tc-26-6-5-2-7-1-msd28,ttcn3,0,false,
gsm-17,virtphy-5dc944bbc-8hmdw,virtphy,0,false,
gsm-33,msc-test-stub-5b875d749d-qf6vh,msc-test-stub,1,false,137
gsm-33,osmo-bsc-594654bd47-kwl68,osmo-bsc,0,false,
gsm-33,osmo-bts-virtual-5f8b9b86fc-772dn,osmo-bts-virtual,0,false,
gsm-33,osmo-hlr-546bdb8988-z4k2s,osmo-hlr,0,false,
gsm-33,osmo-mgw-8c8fc67d6-56dj8,osmo-mgw,0,false,
gsm-33,osmo-mobile-694cbdf78b-5hrdn,mobile,0,false,
gsm-33,osmo-stp-768687f494-njgmb,osmo-stp,0,false,
gsm-33,ttcn3-tc-26-7-4-2-2-1-1-slp22,ttcn3,0,false,
gsm-33,virtphy-6786748445-tnpkd,virtphy,0,false,
gsm-41,msc-test-stub-5b875d749d-pbzw8,msc-test-stub,0,false,
gsm-41,osmo-bsc-594654bd47-wcrhr,osmo-bsc,0,false,
gsm-41,osmo-bts-virtual-5f8b9b86fc-hmhmd,osmo-bts-virtual,0,false,
gsm-41,osmo-hlr-546bdb8988-p96nn,osmo-hlr,0,false,
gsm-41,osmo-mgw-8c8fc67d6-hlnz9,osmo-mgw,0,false,
gsm-41,osmo-mobile-677d4cf9cc-8fhdh,mobile,0,false,
gsm-41,osmo-stp-768687f494-92smf,osmo-stp,0,false,
gsm-41,ttcn3-tc-26-7-4-3-1-1-tjr28,ttcn3,0,false,
gsm-41,virtphy-7c74bffd74-qtdqk,virtphy,0,false,
gsm-49,msc-test-stub-5b875d749d-sv5bv,msc-test-stub,0,false,
gsm-49,osmo-bsc-594654bd47-njs7d,osmo-bsc,0,false,
gsm-49,osmo-bts-virtual-5f8b9b86fc-scznx,osmo-bts-virtual,0,false,
gsm-49,osmo-hlr-546bdb8988-7trb7,osmo-hlr,0,false,
gsm-49,osmo-mgw-8c8fc67d6-ln274,osmo-mgw,0,false,
gsm-49,osmo-mobile-5f57fbcb5c-rsv2b,mobile,0,false,
gsm-49,osmo-stp-768687f494-qmxm7,osmo-stp,0,false,
gsm-49,ttcn3-tc-26-7-4-5-4-2-1-vq96b,ttcn3,0,false,
gsm-49,virtphy-66dd5984b8-5t8cn,virtphy,0,false,
gsm-58,msc-test-stub-5b875d749d-vn5tj,msc-test-stub,1,false,137
gsm-58,osmo-bsc-594654bd47-d6tfv,osmo-bsc,0,false,
gsm-58,osmo-bts-virtual-5f8b9b86fc-6msxb,osmo-bts-virtual,0,false,
gsm-58,osmo-hlr-546bdb8988-chqpf,osmo-hlr,0,false,
gsm-58,osmo-mgw-8c8fc67d6-fxs4m,osmo-mgw,0,false,
gsm-58,osmo-mobile-7c59486c5-rfgsl,mobile,0,false,
gsm-58,osmo-stp-768687f494-n22q8,osmo-stp,0,false,
gsm-58,ttcn3-tc-26-3-4-1-pnx4v,ttcn3,0,false,
gsm-58,virtphy-7f6564d854-m7794,virtphy,0,false,
gsm-26,msc-test-stub-5b875d749d-srcbq,msc-test-stub,0,false,
gsm-26,osmo-bsc-594654bd47-p9jfj,osmo-bsc,0,false,
gsm-26,osmo-bts-virtual-5f8b9b86fc-xxmmn,osmo-bts-virtual,0,false,
gsm-26,osmo-hlr-546bdb8988-bmtdm,osmo-hlr,0,false,
gsm-26,osmo-mgw-8c8fc67d6-gwpxj,osmo-mgw,0,false,
gsm-26,osmo-mobile-59c788d6f6-vhhdz,mobile,0,false,
gsm-26,osmo-stp-768687f494-lxvsj,osmo-stp,0,false,
