namespace,phase,unix_ts
gsm-par-5,t0,1780039033.065432090
gsm-par-5,t_apply,1780039043.755456970
gsm-par-5,t_ready,1780039086.140174335
gsm-par-5,t_attached,1780039086.489062078
gsm-par-5,t_test0,1780039086.490542484
gsm-par-5,t_testN,1780039110.694264116
gsm-par-5,t_teardown,1780039170.210333459
