namespace,phase,unix_ts
tc-26-8-1-2-1-1-1,t0,1782282970.443004208
tc-26-8-1-2-1-1-1,t_apply,1782282971.826348404
tc-26-8-1-2-1-1-1,t_ready,1782283019.951396670
tc-26-8-1-2-1-1-1,t_attached,1782283021.647428054
tc-26-8-1-2-1-1-1,t_test0,1782283021.648931598
tc-26-8-1-2-1-1-1,t_testN,1782283114.784718276
tc-26-8-1-2-1-1-1,t_teardown,1782283171.467091256
