namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-rxqzp,msc-test-stub,4,false,137
gsm-1,osmo-bsc-594654bd47-kh56l,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-z7f8q,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-r44qs,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-mhd4d,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-rc8mm,mobile,0,false,
gsm-1,osmo-stp-768687f494-vpps2,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-3-1-8nwbj,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-2-nrh95,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-3-jxl28,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-4-ksxnw,ttcn3,0,false,
gsm-1,virtphy-858665df6d-wt87d,virtphy,0,false,
