namespace,phase,unix_ts
gsm-1,t0,1781087157.850791205
gsm-1,t_apply,1781087158.670989507
gsm-1,t_ready,1781087194.867049277
gsm-1,t_attached,1781087195.129616534
gsm-1,t_test0,1781087195.130731573
gsm-1,t_testN,1781087331.554569436
gsm-1,t_teardown,1781087379.384418801
gsm-2,t0,1781087157.852312881
gsm-2,t_apply,1781087158.691876674
gsm-2,t_ready,1781087194.848471339
gsm-2,t_attached,1781087195.109851479
gsm-2,t_test0,1781087195.111709608
gsm-2,t_testN,1781087331.606365835
gsm-2,t_teardown,1781087380.158225661
gsm-3,t0,1781087157.855901451
gsm-3,t_apply,1781087158.757809156
gsm-3,t_ready,1781087194.883296071
gsm-3,t_attached,1781087195.153779894
gsm-3,t_test0,1781087195.157078483
gsm-3,t_testN,1781087351.214371686
gsm-3,t_teardown,1781087394.233359412
