namespace,phase,unix_ts
tc-26-6-1-1-7,t0,1782283186.058367048
tc-26-6-1-1-7,t_apply,1782283187.592039300
tc-26-6-1-1-7,t_ready,1782283231.941417720
tc-26-6-1-1-7,t_attached,1782283232.760594323
tc-26-6-1-1-7,t_test0,1782283232.761837660
tc-26-6-1-1-7,t_testN,1782283641.791460855
tc-26-6-1-1-7,t_teardown,1782283693.981644376
