namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-d4sjm,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-w7842,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-m9lgg,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-pl5wm,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-42v5n,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-9s5qv,mobile,0,false,
gsm-1,osmo-stp-768687f494-25978,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-d4xw4,ttcn3,0,false,
gsm-1,virtphy-858665df6d-sfdkm,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-kdfdg,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-2jjvk,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-l6xlf,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-qwffj,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-xzpwc,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-gpzrf,mobile,0,false,
gsm-1,osmo-stp-768687f494-k8c66,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-2-1-1-1-r8nnw,ttcn3,0,false,
gsm-1,virtphy-858665df6d-87mcw,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-d7mnb,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-96w4h,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-c7hx6,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-nfsth,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-fmh59,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-qjvxw,mobile,0,false,
gsm-1,osmo-stp-768687f494-c266k,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-8-2-1-kpwjc,ttcn3,0,false,
gsm-1,virtphy-858665df6d-5b7g7,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-5dqb6,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-7pnrd,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-w8kl6,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-fzmwt,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-vgcrb,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-m6pkd,mobile,0,false,
gsm-1,osmo-stp-768687f494-7jc4v,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-7-2-1-1-fkp8b,ttcn3,0,false,
gsm-1,virtphy-858665df6d-zq6c4,virtphy,0,false,
gsm-1,msc-test-stub-5b875d749d-h2kh5,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-67rhv,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-lrmls,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-fbvzx,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-qbwqt,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-kj7zv,mobile,0,false,
gsm-1,osmo-stp-768687f494-tvn74,osmo-stp,0,false,
