namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-krwpp,msc-test-stub,3,false,137
gsm-1,osmo-bsc-594654bd47-wzkmw,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-zhhzt,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-9dd2q,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-48v7w,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-wwm8m,mobile,0,false,
gsm-1,osmo-stp-768687f494-ltg6n,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-3-1-j44cr,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-2-zsd2t,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-3-ld2d9,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-4-4kbdh,ttcn3,0,false,
gsm-1,virtphy-858665df6d-fvzgs,virtphy,0,false,
gsm-2,msc-test-stub-589b74d577-5d59t,msc-test-stub,4,false,137
gsm-2,osmo-bsc-594654bd47-bgbpm,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-v4jhl,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-bmlxg,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-tr876,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-jhwmv,mobile,0,false,
gsm-2,osmo-stp-768687f494-4gb5p,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-1-c8ggc,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-2-zcjcv,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-3-jpq7s,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-4-jgpj5,ttcn3,0,false,
gsm-2,virtphy-5875655b57-578c5,virtphy,0,false,
