namespace,pod,container,restarts,oom_killed,exit_code
gsm-2,msc-test-stub-589b74d577-gmbzg,msc-test-stub,3,false,137
gsm-2,osmo-bsc-594654bd47-p5gxv,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-lgp9l,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-j4d2c,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-4n9sl,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-z7bn4,mobile,0,false,
gsm-2,osmo-stp-768687f494-wmz54,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-1-vkm4r,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-2-48dpc,ttcn3,0,false,
gsm-2,virtphy-5875655b57-ghrmc,virtphy,0,false,
