namespace,phase,unix_ts
tc-26-7-5-3-1,t0,1782212111.830046101
tc-26-7-5-3-1,t_apply,1782212112.394311344
tc-26-7-5-3-1,t_ready,1782212152.085918830
tc-26-7-5-3-1,t_attached,1782212153.630286044
tc-26-7-5-3-1,t_test0,1782212153.631880372
tc-26-7-5-3-1,t_testN,1782212364.166606800
tc-26-7-5-3-1,t_teardown,1782212418.619275964
tc-26-8-1-2-1-1-1,t0,1782211923.679847802
tc-26-8-1-2-1-1-1,t_apply,1782211924.466222843
tc-26-8-1-2-1-1-1,t_ready,1782211962.237945604
tc-26-8-1-2-1-1-1,t_attached,1782211966.213519977
tc-26-8-1-2-1-1-1,t_test0,1782211966.214931356
tc-26-8-1-2-1-1-1,t_testN,1782212057.619194201
tc-26-8-1-2-1-1-1,t_teardown,1782212111.720729842
tc-26-6-2-3-1-2,t0,1782212122.148645284
tc-26-6-2-3-1-2,t_apply,1782212123.464626659
tc-26-6-2-3-1-2,t_ready,1782212162.396575543
tc-26-6-2-3-1-2,t_attached,1782212166.428148711
tc-26-6-2-3-1-2,t_test0,1782212166.429849162
tc-26-6-2-3-1-2,t_testN,1782212389.703245149
tc-26-6-2-3-1-2,t_teardown,1782212442.808194552
tc-26-6-8-2-2,t0,1782211923.665303593
tc-26-6-8-2-2,t_apply,1782211924.574485394
tc-26-6-8-2-2,t_ready,1782211962.211741267
tc-26-6-8-2-2,t_attached,1782211966.184433375
tc-26-6-8-2-2,t_test0,1782211966.185754005
tc-26-6-8-2-2,t_testN,1782212065.344564147
tc-26-6-8-2-2,t_teardown,1782212122.064748898
tc-26-8-1-3-3-1-3,t0,1782211923.715097836
tc-26-8-1-3-3-1-3,t_apply,1782211924.825461458
tc-26-8-1-3-3-1-3,t_ready,1782211968.701472181
tc-26-8-1-3-3-1-3,t_attached,1782211971.206677281
tc-26-8-1-3-3-1-3,t_test0,1782211971.208164701
tc-26-8-1-3-3-1-3,t_testN,1782212089.384251606
tc-26-8-1-3-3-1-3,t_teardown,1782212148.979919972
tc-26-7-2-1-4,t0,1782211923.691811180
tc-26-7-2-1-4,t_apply,1782211924.841087329
tc-26-7-2-1-4,t_ready,1782211968.690439405
tc-26-7-2-1-4,t_attached,1782211970.965724883
tc-26-7-2-1-4,t_test0,1782211970.967534138
tc-26-7-2-1-4,t_testN,1782212068.109915523
tc-26-7-2-1-4,t_teardown,1782212128.409038082
tc-34-2-2-4,t0,1782212128.658961424
tc-34-2-2-4,t_apply,1782212129.467405843
tc-34-2-2-4,t_ready,1782212171.980468746
tc-34-2-2-4,t_attached,1782212177.575490121
tc-34-2-2-4,t_test0,1782212177.577014658
tc-34-2-2-4,t_testN,1782212490.349280296
tc-34-2-2-4,t_teardown,1782212546.501971906
tc-26-7-2-2-5,t0,1782211923.696241520
tc-26-7-2-2-5,t_apply,1782211924.666066602
tc-26-7-2-2-5,t_ready,1782211962.203336716
tc-26-7-2-2-5,t_attached,1782211966.185480451
tc-26-7-2-2-5,t_test0,1782211966.186878554
tc-26-7-2-2-5,t_testN,1782212065.350475321
tc-26-7-2-2-5,t_teardown,1782212124.299673119
tc-26-7-3-2-5,t0,1782212124.389506300
tc-26-7-3-2-5,t_apply,1782212125.394345862
tc-26-7-3-2-5,t_ready,1782212162.977654170
tc-26-7-3-2-5,t_attached,1782212163.809604719
tc-26-7-3-2-5,t_test0,1782212163.811387860
tc-26-7-3-2-5,t_testN,1782212398.257711601
tc-26-7-3-2-5,t_teardown,1782212452.153901553
tc-26-7-5-6-6,t0,1782211923.709201940
tc-26-7-5-6-6,t_apply,1782211924.790189751
tc-26-7-5-6-6,t_ready,1782211967.600208760
tc-26-7-5-6-6,t_attached,1782211970.747249913
tc-26-7-5-6-6,t_test0,1782211970.749354757
tc-26-7-5-6-6,t_testN,1782212088.029458317
tc-26-7-5-6-6,t_teardown,1782212146.371695127
tc-26-7-4-1-7,t0,1782211923.805278003
tc-26-7-4-1-7,t_apply,1782211924.993981593
tc-26-7-4-1-7,t_ready,1782211979.945034862
tc-26-7-4-1-7,t_attached,1782211982.208074774
tc-26-7-4-1-7,t_test0,1782211982.209764686
tc-26-7-4-1-7,t_testN,1782212181.112411615
tc-26-7-4-1-7,t_teardown,1782212237.979164777
tc-26-6-1-1-8,t0,1782212143.270941831
tc-26-6-1-1-8,t_apply,1782212144.335883588
tc-26-6-1-1-8,t_ready,1782212182.591866632
tc-26-6-1-1-8,t_attached,1782212183.399725265
tc-26-6-1-1-8,t_test0,1782212183.402245338
tc-26-6-1-1-8,t_testN,1782212600.543090479
tc-26-6-1-1-8,t_teardown,1782212654.266817398
tc-26-8-1-3-4-6-8,t0,1782211923.702175107
tc-26-8-1-3-4-6-8,t_apply,1782211924.948554154
tc-26-8-1-3-4-6-8,t_ready,1782211974.270464496
tc-26-8-1-3-4-6-8,t_attached,1782211976.162893731
tc-26-8-1-3-4-6-8,t_test0,1782211976.166216213
tc-26-8-1-3-4-6-8,t_testN,1782212080.864026249
tc-26-8-1-3-4-6-8,t_teardown,1782212143.184506236
tc-26-6-2-1-1-9,t0,1782211923.796041386
tc-26-6-2-1-1-9,t_apply,1782211925.028753266
tc-26-6-2-1-1-9,t_ready,1782211979.941385785
tc-26-6-2-1-1-9,t_attached,1782211982.207995642
tc-26-6-2-1-1-9,t_test0,1782211982.209556368
tc-26-6-2-1-1-9,t_testN,1782212179.164908024
tc-26-6-2-1-1-9,t_teardown,1782212234.073128325
tc-26-6-11-1-10,t0,1782211923.757460025
tc-26-6-11-1-10,t_apply,1782211924.750938396
tc-26-6-11-1-10,t_ready,1782211967.626047691
tc-26-6-11-1-10,t_attached,1782211970.733396407
tc-26-6-11-1-10,t_test0,1782211970.736485297
tc-26-6-11-1-10,t_testN,1782212162.045784887
tc-26-6-11-1-10,t_teardown,1782212220.606616351
tc-26-6-2-4-11,t0,1782211923.748868176
tc-26-6-2-4-11,t_apply,1782211924.903556164
tc-26-6-2-4-11,t_ready,1782211968.783162399
tc-26-6-2-4-11,t_attached,1782211975.004324218
tc-26-6-2-4-11,t_test0,1782211975.008257428
tc-26-6-2-4-11,t_testN,1782212153.481440939
tc-26-6-2-4-11,t_teardown,1782212207.339848057
