namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-x85sz,msc-test-stub,3,false,137
gsm-1,osmo-bsc-594654bd47-t6bqx,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-6qzmv,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-459kn,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-f6c9c,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-dk5bk,mobile,0,false,
gsm-1,osmo-stp-768687f494-n7xxk,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-2-3-1-ldgwq,ttcn3,0,false,
gsm-1,ttcn3-tc-26-2-3-2-kqrbj,ttcn3,0,false,
gsm-1,virtphy-858665df6d-vn96g,virtphy,0,false,
gsm-2,msc-test-stub-589b74d577-pcr9v,msc-test-stub,3,false,137
gsm-2,osmo-bsc-594654bd47-68fn6,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-7c7p7,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-76d9565554-cp2gh,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-7fd47,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-c5bkx,mobile,0,false,
gsm-2,osmo-stp-768687f494-svrk4,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-2-3-1-rj8xg,ttcn3,0,false,
gsm-2,ttcn3-tc-26-2-3-2-thntv,ttcn3,0,false,
gsm-2,virtphy-5875655b57-jrncx,virtphy,0,false,
gsm-3,msc-test-stub-589b74d577-vkvrb,msc-test-stub,3,false,137
gsm-3,osmo-bsc-594654bd47-lzlrc,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-9lvhw,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-76d9565554-5hwqf,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-9f4ms,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-7n7ms,mobile,0,false,
gsm-3,osmo-stp-768687f494-lp7hv,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-2-3-1-pcnt7,ttcn3,0,false,
gsm-3,ttcn3-tc-26-2-3-2-5ngpq,ttcn3,0,false,
gsm-3,virtphy-5796494ccd-tghn5,virtphy,0,false,
gsm-4,msc-test-stub-589b74d577-jprc2,msc-test-stub,3,false,137
gsm-4,osmo-bsc-594654bd47-dr66v,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-5r4bw,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-76d9565554-77dlp,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-bdw6d,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-9zmh7,mobile,0,false,
gsm-4,osmo-stp-768687f494-cmn4b,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-2-3-1-5f5f6,ttcn3,0,false,
gsm-4,ttcn3-tc-26-2-3-2-x7wpv,ttcn3,0,false,
gsm-4,virtphy-6fd55fff79-c8rnk,virtphy,0,false,
