namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-589b74d577-pg5fp,msc-test-stub,2,false,0
gsm-1,osmo-bsc-594654bd47-tcch8,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-7xbgn,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-76d9565554-x7m2j,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-d9zw2,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-chv4m,mobile,0,false,
gsm-1,osmo-stp-768687f494-8fp7w,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-8-1-3-4-7-1-9cxrf,ttcn3,0,false,
gsm-1,virtphy-858665df6d-dmgt8,virtphy,0,false,
