namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,bsc-stub-68d675844d-bdwd5,bsc-stub,0,false,
gsm-1,msc-test-stub-5b875d749d-szlhk,msc-test-stub,0,false,
gsm-1,osmo-bsc-594654bd47-z9xq5,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-6f6bd7c469-pdf5s,osmo-bts-virtual,0,false,
gsm-1,osmo-bts-virtual-n56-7c5589df67-lm927,osmo-bts-virtual-n56,0,false,
gsm-1,osmo-hlr-546bdb8988-6djvz,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-522j7,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-rtpcf,mobile,0,false,
gsm-1,osmo-stp-768687f494-b9fcp,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-5-2-2-1-7cfm5,ttcn3,0,false,
gsm-1,virtphy-858665df6d-xx29k,virtphy,0,false,
gsm-9,bsc-stub-68d675844d-rhgl6,bsc-stub,0,false,
gsm-9,msc-test-stub-5b875d749d-8pm82,msc-test-stub,0,false,
gsm-9,osmo-bsc-594654bd47-2dl75,osmo-bsc,0,false,
gsm-9,osmo-bts-virtual-6f6bd7c469-dgqsl,osmo-bts-virtual,0,false,
gsm-9,osmo-bts-virtual-n56-7c5589df67-mmh9d,osmo-bts-virtual-n56,0,false,
gsm-9,osmo-hlr-546bdb8988-bfrzq,osmo-hlr,0,false,
gsm-9,osmo-mgw-8c8fc67d6-6qtk8,osmo-mgw,0,false,
gsm-9,osmo-mobile-7865cb9f97-7267x,mobile,0,false,
gsm-9,osmo-stp-768687f494-fsnqj,osmo-stp,0,false,
gsm-9,ttcn3-tc-26-6-5-4-2-1-xtt2s,ttcn3,0,false,
gsm-9,virtphy-67c44d7894-ktcf6,virtphy,0,false,
gsm-2,bsc-stub-68d675844d-m97qk,bsc-stub,0,false,
gsm-2,msc-test-stub-5b875d749d-84tqt,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-hml2z,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-6f6bd7c469-n85cp,osmo-bts-virtual,0,false,
gsm-2,osmo-bts-virtual-n56-7c5589df67-7hd5d,osmo-bts-virtual-n56,0,false,
gsm-2,osmo-hlr-546bdb8988-p4jxm,osmo-hlr,0,false,
